,Title,Price,Rating,Review Count,Availability,Brand,Model Name,Screen Size,Color,Hard Disk Size,CPU Model,Ram Memory Installed Size,Unnamed: 12,Memory Storage Capacity,Display Resolution Maximum,Operating System,Special Feature,CPU Speed,Graphics Card Description,Graphics Coprocessor,Resolution,Aspect Ratio,pricePerRam,priceperharddrive,LogPrice
222,"Dell Inspiron 15 3000 3520 Business Laptop 15.6"" FHD WVA Anti-glare 120Hz Display 12th Generation Intel 10-Core i7-1255U Processor 16GB RAM 512GB SSD Intel Iris Xe Graphics HDMI Win11 Black",569,4.6,0.0002506544867153122,out of stock,Dell,Dell Inspiron 15 3000 3520 Laptop,15.6,Black,512,Core i7,16,,,,,,,,,,,35.5625,1.111328125,6.345636360828596
223,"ASUS Vivobook 16 Laptop, 16"" WUXGA 1920 x 1080 Display, AMD Ryzen 5 5625U(Beat i5-11320H), 24GB RAM, 1TB NVMe SSD, Fingerprint Reader, 180° Lay-Flat, Webcam, HDMI, USB-C, Windows 11, +BWE Accessories",479,4.4,0.00022280398819138862,This item cannot be shipped to your selected delivery location. Please choose a different delivery location.,ASUS,ASUS Vivobook,16.0,Indie Black,1024,Ryzen 5,24,,,,,,,,,,,19.958333333333332,0.4677734375,6.173786103901937
224,"hp 14"" Laptop Stream Ultral Light for Students and Business, Quad-core Intel Celeron Processor, 16GB RAM, 256GB Storage (128GB eMMC+128GB Ghost Manta SD Card), 1 Year Office 365, HDMI, Win 11",289,4.2,0.0018659834011028797,In Stock,hp,HP,14.0,Natural Silver,128,Celeron,16,,,,,,,,,,,18.0625,2.2578125,5.66988092298052
225,"Acer Aspire 15 Laptop | 15.6"" FHD Display | AMD Ryzen 5 8640HS Hexa-Core Processor | AMD Radeon Graphics | 8GB DDR5 | 512GB Gen 4 SSD | Wi-Fi 6E | AI PC | Copilot Key | Backlit Keyboard | A15-41M-R8Y2",537,4.3,0.0008912159527655545,out of stock,acer,Acer Aspire 15 A15-41M-R8Y2,15.6,Gray,512,Ryzen 5,8,,,,,,,,,,,67.125,1.048828125,6.2878585601617845
226,"HP Stream 14"" HD Thin and Light Laptop, Intel Celeron N4120, 16GB RAM, 64GB eMMC Storage, Long Battery Life, HD Webcam, HDMI, Rose Gold, Office 365 1-Year, Windows 11 S, 128GB Cuertns MicroSD",279,4.3,0.003982621288921072,out of stock,HP,HP 14 Stream,14.0,Rose Gold,64,Celeron N,16,,,,,,,,,,,17.4375,4.359375,5.634789603169249
227,"ASUS VivoBook F512 Thin and Lightweight Laptop, 15.6” FHD WideView NanoEdge , AMD R5-3500U CPU, 8GB RAM, 256GB SSD, Backlit KB, Fingerprint Reader, Windows 10, Peacock Blue, F512DA-EB51",274,4.5,0.0796245752798975,out of stock,ASUS,ASUS VivoBook 15,15.6,Slate Grey,128,Ryzen 5 3500U,8,,,,,,,,,,,34.25,2.140625,5.616771097666572
228,"HP 15 15.6"" Full HD Business Laptop Computer[Windows 11 Pro], Intel Core i5-1135G7 (up to 4.2 GHz), 32 GB DDR4 RAM, 1 TB PCIe SSD, Iris Xe Graphics, Numeric Pad, Wi-Fi 6, HDMI, Type-C, w/Hub",589,5.0,2.785049852392357e-05,out of stock,HP,HP Laptop,15.6,Silver,1024,Core i5,32,,,,,,,,,,,18.40625,0.5751953125,6.380122536899765
229,"ASUS Vivobook S 16 Flip 16"" WUXGA Touchscreen Laptop, Intel 14Cores i9-13900H, 1080p Webcam, Harman/Kardon, Wi-Fi 6E, Backlit KB, Win 11H, w/Pen (40GB RAM | 2TB SSD+Pen)",1069,4.3,2.785049852392357e-05,out of stock,ASUS,ASUS Vivobook S 16 Flip,16.0,Black,2048,Intel Core i9,40,,,,,,,,,,,26.725,0.52197265625,6.975413927455952
230,"HP New 14"" HD Ultral Light Thin Laptop, Quad-Core Intel Celeron Processor, 16GB RAM, 564GB (64GB eMMC+ 500GB Ext), Wi-Fi, Upto 11 Hours, Windows 11 S + 1 Year Office 365+HubxcelAccessory, Royal Blue",329,4.3,0.0008912159527655545,In Stock,HP,Newest HP 14 Inch Laptop,14.0,Royal Blue,564,Celeron N,16,,,,,,,,,,,20.5625,0.5833333333333334,5.799092654460526
231,"HP 17 17.3"" HD+ Laptop Computer, 12th Gen Intel 10-Core i7-1255U up to 4.7GHz, 32GB DDR4 RAM, 1TB PCIe SSD, 802.11AC WiFi, Bluetooth 5.0, Natural Silver, Windows 11 Home, Zivcul",699,5.0,0.0008912159527655545,out of stock,HP,HP Laptop,17.3,Natural Silver,1024,Intel Core i7,32,,,,,,,,,,,21.84375,0.6826171875,6.551080335043404
232,"Lenovo IdeaPad 1 15IAU7 15.6"" Full HD Laptop, Intel Core i5-1235U 1.3GHz, 8GB RAM, 256GB SSD, Windows 11 Home, Cloud Gray",411,2.0,0.0,out of stock,Lenovo,82QD00APUS,15.6,Black,256,Core i5,8,,,,,,,,,,,51.375,1.60546875,6.021023349349527
233,"Lenovo Yoga 6 2-in-1 Laptop, 13.3"" WUXGA Touchscreen, 6-Core AMD Ryzen 5 7530U, 8GB RAM, 1TB NVMe SSD, Backlit Keyboard, Fingerprint Reader, WiFi 6, HDMI, USB-C, Win 11, w/CUE Accessories",429,3.9,0.0002506544867153122,out of stock,Lenovo,Lenovo,13.3,Black,1024,Ryzen 5,8,,,,,,,,,,,53.625,0.4189453125,6.063785208687608
234,"ASUS Vivobook Pro 14"" 2.8K OLED Laptop 2024, AMD Ryzen 7 6800H 8-Core, NVIDIA GeForce RTX 3050, 16GB LPDDR5 1TB SSD, Backlit Keyboard, Fingerprint, Wi-Fi 6E, Card Reader, Win11 Home, COU 32GB USB",1282,4.0,0.0008912159527655545,out of stock,ASUS,ASUS Vivobook Pro 14 OLED,14.0,Quiet Blue,1024,AMD Ryzen 7,16,,,,,,,,,,,80.125,1.251953125,7.1569563646156364
235,"Dell Vostro 3000 Series 3520 15.6"" FHD Business Laptop Computer, 12th Gen Intel 10-Cores i7-1255U, 8GB DDR4 RAM, 512GB PCIe SSD, 802.11ac WiFi, Bluetooth, Webcan, Carbon Black, Windows 11 Pro",539,4.4,0.0005848604690023952,out of stock,Dell,Vostro,15.6,Blue,512,Intel Core i7,8,,,,,,,,,,,67.375,1.052734375,6.29156913955832
236,"MSI GF63 Thin 15.6"" FHD Gaming Laptop, 10th Gen Intel 4-Core i5-10300H up to 4.5GHz(Beat i7-7920HQ), NVIDIA GTX 1650 MaxQ, 16GB DDR4, 512GB NVMe SSD, Ethernet, WiFi 6, HDMI, USB-A&C, Win10",488,4.4,0.003564863811062218,out of stock,MSI,gaming,15.6,black/red,512,Corei5-10300H,16,,,,,,,,,,,30.5,0.953125,6.192362489474872
237,"acer Aspire Vero 16 Business Laptop 2025, 16"" WQXGA IPS, Intel Ultra 7 155U 12-Core, 16GB LPDDR5 512GB SSD, Backlit Keyboard, Thunderbolt 4, Fingerprint, Wi-Fi 6E, Win11 Home, COU 32GB USB",599,4.3,0.0008912159527655545,out of stock,acer,Acer Aspire Vero 16,16.0,Cobblestone Gray,512,Core i7 Family,16,,,,,,,,,,,37.4375,1.169921875,6.396929655216146
238,"ASUS Zenbook 14 OLED Business AI PC Laptop 14"" WUXGA OLED Touchscreen (550nits 100% DCI-P3 Glossy) Intel 14-core Ultra 5 125H 8GB RAM 512GB SSD Backlit Thunderbolt Harman/kardon Win11 w/ICAP Accessory",585,4.7,5.5700997047847156e-05,out of stock,ASUS,ASUS Zenbook 14 OLED,14.0,Black,512,Intel Mobile CPU,8,,,,,,,,,,,73.125,1.142578125,6.373319789577012
239,Microsoft Surface Laptop 4 13.5” Touch-Screen – AMD Ryzen 5 Surface Edition - 8GB Memory - 256GB Solid State Drive - Platinum,94,4.1,0.004066172784492843,out of stock,Microsoft,Laptop 4 13 R5se/8GB/256GB PLATINUM,13.5,Platinum,256,AMD Ryzen 5 5600X,8,,,,,,,,,,,11.75,0.3671875,4.553876891600541
240,"ASUS Vivobook 15.6"""" (2880 x 1620) HD Creator Laptop, Intel i9-13900H, 40GB RAM DDR5, 2TB SSD, NVIDIA GeForce RTX 3050, Windows 11 Home, Black",1199,3.6,0.0,out of stock,ASUS,Asus Vivobook,15.6,Black,2048,Intel Core i9,40,,,,,,,,,,,29.975,0.58544921875,7.090076835776092
241,"Lenovo Ideapad 3i 15.6"" Full HD (1920x1080) Touch Screen Laptop, Intel Core i5-1135G7 Processor, Intel Iris X Graphics, 8GB Memory 512GB SSD Storage, Bluetooth, Wi-Fi, Win11, Arctic Grey, W/GaLiMu",459,4.7,2.785049852392357e-05,out of stock,Lenovo,Ideapad 3i,15.6,Arctic Grey,512,Intel Core i5-1135G7,8,,,,,,,,,,,57.375,0.896484375,6.131226489483141
242,"acer Predator Triton 500 SE Gaming Creator Laptop,16"" WQXGA 240Hz G-SYNC, Intel i7-12700H, GeForce RTX 3070Ti, 16GB LPDDR5, 1TB Gen 4x4 SSD, Killer Wi-Fi 6E, Fingerprint Reader, Backlit Keyboard, MP",1469,4.1,0.0015874784158636439,out of stock,acer,Acer Predator Series,16.0,Gray,1024,Intel Core i7,16,,,,,,,,,,,91.8125,1.4345703125,7.293017679772782
243,"DELL Vostro 3000 Series 3520 Business Laptop, 15.6” FHD Display 120Hz, 12th Gen Intel 10 Cores i5-1235U (Beat i7-1165G7), 32GB RAM, 1TB SSD, HDMI, RJ-45, Windows 11 Pro, Black",199,4.0,0.0001114019940956943,out of stock,Dell,Vostro 3520,15.6,Black,1024,Intel Core i5,32,,,,,,,,,,,6.21875,0.1943359375,5.298317366548036
244,"ASUS Vivobook 15 Personal Laptop, 2024, 15.6"" 1920 x 1080 IPS, Intel-14 Core i9-13900H, 32GB DDR4, 1TB SSD, Win11 Home, Backlit KB, Wi-Fi 6E, BT 5.3, 720p HD Camera, Quiet Blue",449,5.0,0.0,out of stock,ASUS,Vivobook 15,15.6,Quiet Blue,1024,Intel Core i9,32,,,,,,,,,,,14.03125,0.4384765625,6.1092475827643655
245,"ASUS ROG Strix G16 Gaming Laptop 2024, 16"" 240Hz Display, Intel 24-core i9-14900HX, NVIDIA GeForce RTX 4060, 32GB DDR5 RAM, 1TB SSD, Backlit Keyboard, Wifi6, Bluetooth, Windows 11 Home",939,4.3,0.0008912159527655545,This item cannot be shipped to your selected delivery location. Please choose a different delivery location.,ASUS,ASUS ROG Strix G16 Gaming Laptop,16.0,Eclipse Gray,1024,Core i9,32,,,,,,,,,,,29.34375,0.9169921875,6.84587987526405
246,"HP 15.6 Inch FHD Touchscreen Laptop, AMD Ryzen 7 4700U (8-Core) Processor, 16GB, 512GB, Backlit Keyboard, 15-eh0015cl",599,4.4,0.0005570099704784716,out of stock,HP,HP,15.6,Silver,512,Ryzen 7,16,,,,,,,,,,,37.4375,1.169921875,6.396929655216146
247,"MSI Modern 14 C13M Laptop 2025-14"" FHD Intel Iris Xe Graphics - Intel i7-1355U 10 Cores - 16GB LPDDR4 512GB NVMe SSD - Backlit Keyboard Wi-Fi 6E - Win11 Pro 32GB USB - Classic Black",1405,4.3,0.0008912159527655545,out of stock,MSI,Modern 14 C13M,14.0,Classic Black,512,Core i7 Family,16,,,,,,,,,,,87.8125,2.744140625,7.2485040723706105
248,"Lenovo IdeaPad Slim 5 16AHP9 16"" Laptop Computer - Abyss Blue - AMD Ryzen 5 8645HS 4.3GHz Processor; 16GB LPDDR5x-6400 RAM; 1TB M.2 SSD, Radeon 760M Graphics, Windows 11 Home,",789,4.3,0.0008912159527655545,In Stock,Lenovo,IdeaPad Slim 5,16.0,Abyss Blue,868,Ryzen 5,16,,,,,,,,,,,49.3125,0.9089861751152074,6.672032945461067
249,"HP 17.3-inch Laptop, 11th Generation Intel Core i5-1135G7, Intel Iris Xe Graphics, 8 GB RAM, 512 GB SSD, Windows 11 Home (17.3-cn0026nr,Natural Silver)",599,4.4,0.01517852169553835,out of stock,HP,11th gen i5,17.3,Natural Silver,512,Intel Core i5-1135G7,8,,,,,,,,,,,74.875,1.169921875,6.396929655216146
250,"jumper 2 in 1 Laptop, 16 inch Convertible Laptop Computer with IPS FHD 360 Degree Touchscreen, 1152GB Storage, 32GB RAM, Fingerprint Reader, Backlit Keyboard, Celeron N5095, 53.2WH",588,4.7,0.00019495348966746504,out of stock,jumper,J1,16.0,Gray,1024,Celeron,32,,,,,,,,,,,18.375,0.57421875,6.3784261836515865
251,"HP 14"" HD (1366 x 768) Display Laptop, Intel Celeron N4120, 1.1GHz, 4GB Memory, 128GB eMMC, Windows 11 Home in S Mode, One Year Office 365 Included, Rose Gold, 14-dq0762dx",202,4.4,0.00027850498523923574,out of stock,HP,14-dq0762dx,14.0,Rose Gold,128,Celeron N,4,,,,,,,,,,,50.5,1.578125,5.313205979041787
252,"Lenovo V15 Business Portable Laptop, 15.6"" FHD Anti-Glare Display, 16GB RAM, 1TB SSD, Intel Dual Core Processor, Ethernet RJ-45, Windows 11 Pro, Type-C, HDMI, Webcam, Black",249,3.4,0.0003063554837631593,out of stock,Lenovo,Lenovo V15 G2 IJL,15.6,Black,1024,Celeron N,16,,,,,,,,,,,15.5625,0.2431640625,5.521460917862246
253,"HP 2023 14-inch HD Laptop, Intel Celeron N4120, 4GB RAM, 64 GB Storage, Win11 Home in S Mode, Thin & Portable, 4K Graphics, One Year of Microsoft 365 (Snowflake White), HP Stream 14",174,4.3,0.000724112961622013,out of stock,HP,HP Stream,14.0,White,64,Celeron N,4,,,,,,,,,,,43.5,2.71875,5.1647859739235145
254,"AOC Laptop Computer 16GB RAM 512GB SSD Work Laptops 15.6 Inch FHD Screen Premium Laptop (Up to 3.6GHz) Windows 11 Laptop Computer, Light&Thin, Metal Shell, Webcam, Type-C, USB3.2",399,4.3,0.006600568150169888,In Stock,AOC,AX15,16.0,Gray,512,Intel Mobile CPU,16,,,,,,,,,,,24.9375,0.779296875,5.991464547107982
255,"HP Envy X360 2-in-1 15.6"" FHD Touch-Screen Laptop | 11th Generation Intel Core i7-1195G7 | Backlit Keyboard | Fingerprint | Windows 11 Home (Silver, 16GB RAM | 512GB SSD)",850,4.2,0.000529159471954548,out of stock,HP,13-AW0013DX,15.6,Silver,512,Core i7-1195G7,16,,,,,,,,,,,53.125,1.66015625,6.7464121285733745
256,"HP Victus 15.6"" FHD 144HZ Gaming Laptop | AMD Ryzen 5-7535HS (Beat i7-11800H) | AMD Radeon RX 6550M|Backlit Keyboard| 8GB RAM DDR5 | 512GB SSD | Windows 11 Home | Bundle with USB 3.0 Hub",569,4.4,0.0009469169498134017,out of stock,HP,Victus,15.6,Silver,512,Ryzen 5,8,,,,,,,,,,,71.125,1.111328125,6.345636360828596
257,"HP Pavilion 15.6"" HD Touchscreen Laptop, Intel i3-1215U, 32GB RAM, 1.16TB Storage(1TB SSD + 160GB Docking Station Set), Intel UHD Graphics, Num Pad, 720p HD Webcam, WiFi, Windows 11 Pro, Silver",599,4.4,0.0030078538405837463,out of stock,HP,HP Pavilion,15.6,Silver,1024,Core i3,32,,,,,,,,,,,18.71875,0.5849609375,6.396929655216146
258,"Lenovo 2020 IdeaPad 3 15"" HD Touch Screen Laptop, Intel 10th Gen Dual-Core i3-1005G1 CPU, 8GB DDR4 RAM, 256GB PCI-e SSD, Webcam, WiFi 5, Bluetooth, Windows 10 S - Almond",329,4.4,0.02957722943240684,out of stock,Lenovo,Lenovo Ideapad,15.6,Almond,256,Core i5 Family,8,,,,,,,,,,,41.125,1.28515625,5.799092654460526
259,"ASUS Vivobook S 16 Flip 16” WUXGA Touch Laptop, AMD Ryzen™ 7 7730U, AMD Radeon™ Vega 7 Graphics, 16GB Memory, 512GB SSD, Cool Silver, TN3604YA-AS76",699,4.2,0.0022001893833899625,out of stock,ASUS,Vivobook S 16 Flip,16.0,Blue,868,Ryzen 7,16,,,,,,,,,,,43.6875,0.8052995391705069,6.551080335043404
260,"Dell Inspiron 15 3520 (2024) Business Laptop (15.6"" FHD Touchscreen IPS, Intel Core i5-1155G7, 32GB RAM, 1TB SSD) Numeric Keypad, Narrow-Bezel, Webcam, Inspiron 3000, Win 11 Home S Mode, Carbon Black",539,4.0,0.00047345847490670083,out of stock,Dell,Inspiron 3000,15.6,Carbon Black,1024,Core i5,32,,,,,,,,,,,16.84375,0.5263671875,6.29156913955832
261,"HP 14 Laptop, Intel Celeron N4020, 4 GB RAM, 64 GB Storage, 14-inch Micro-edge HD Display, Windows 11 Home, Thin & Portable, 4K Graphics, One Year of Microsoft 365 (14-dq0030nr, Pale Rose Gold)",200,4.1,0.03369910321394753,In Stock,HP,14-dq0030nr,14.0,Pale rose gold,64,Celeron N4020,4,,,,,,,,,,,50.0,3.125,5.303304908059076
262,"Lenovo Thinkbook 16 Ultra 7 155H Premium Laptop Computer Intel 16-Core 16"" FHD 64GB DDR5 2TB SSD Arc Graphics Backlit Keyboard Thunderbolt Win 11 Pro NPU AI Experience Copilot Business Laptop AZXUT",1139,4.0,0.0007519634601459366,In Stock,Lenovo,ThinkBook,16.0,Arctic Grey,2048,Intel Core Ultra 7,64,,,,,,,,,,,17.796875,0.55615234375,7.038783541388542
263,"Lenovo 14"" FHD Laptop - AMD A6-9220C Dual-Core Processor, 4GB RAM, 64GB eMMC, Windows 10 Pro, Black - 14W (81MQ000JUS)",314,3.3,0.0028407508494402048,out of stock,Lenovo,Lenovo 14W,14.0,Black,64,AMD A Series,4,,,,,,,,,,,78.5,4.90625,5.752572638825633
264,"Lenovo ThinkBook 16 G6 Business Laptop, 16” FHD+, Intel 10 Core i7-1355U, 32GB DDR5, 1TB NVMe, WiFi 6 + BT, Backlit KB, Fingerprint, HD Webcam, Win 11 Pro",929,4.0,8.355149557177074e-05,In Stock,Lenovo,Thinkbook 16 G6,16.0,Gray,1024,Intel Core i7-1355U,32,,,,,,,,,,,29.03125,0.9072265625,6.835184586147301
265,Gaming Laptop AMD Ryzen 9 6900HX (up to 4.9 GHz) Graphics AMD Radeon 680M 16 Inch FHD Computer 16GB RAM 512GB SSD WiFi 6 Bluetooth 5.2 DDR5 58Wh Battery,599,2.0,0.00027850498523923574,out of stock,WVX,R9 6900HX,16.0,Blue,512,AMD R Series,16,,,,,,,,,,,37.4375,1.169921875,6.396929655216146
266,"Lenovo Ideapad Laptop 2024 Premium, 14"" HD Screen Thin Light, Intel Celeron N4020 (Upto 2.8GHZ), 4GB RAM, 256GB (128GB eMMC+ 128GB Card), WiFi, Webcam, 11+ Hours Battery, Window 11S+HubxcelAccessory",193,3.5,0.0012254219350526375,In Stock,Lenovo,2024 Premium Lenovo Ideapad,14.0,Cloud Grey,64,Celeron N4020,4,,,,,,,,,,,48.25,3.015625,5.267858159063328
267,"ACEMAGIC Gaming Laptop AMD Ryzen 7 5825U(8C/16T), Radeon RX Vega 8 Graphics,15.6“FHD Display,16GB RAM 512GB NVMe SSD Laptop Computer with Backlit KB,Type_C (Full Function),WiFi 6, 53Wh Battery",1699,4.9,0.0005848604690023952,In Stock,ACEMAGIC,LX15 Pro,15.6,Gray,512,AMD Ryzen 7,16,,,,,,,,,,,106.1875,3.318359375,7.438383530044307
268,"HP 2020 15 15.6"" HD Touchscreen Premium Laptop - 10th Gen Intel Core i5-1035G1, 16GB DDR4, 512GB SSD, USB Type-C, HDMI, Windows 10 - Silver W",443,4.4,0.05985072132791177,In Stock,HP,HP i5 touch,15.6,Silver,512,Core i5 Family,16,,,,,,,,,,,27.6875,0.865234375,6.095824562432225
269,"HP New 14"" HD Ultral Light Thin Laptop, Quad-Core Intel Celeron Processor, 16GB RAM, 564GB (64GB eMMC+ 500GB Ext), Wi-Fi, Upto 11 Hours, Windows 11 S + 1 Year Office 365+HubxcelAccessory, Pink",339,4.3,0.0008912159527655545,out of stock,HP,Newest HP 14 Inch Laptop,14.0,Pink,564,Celeron N,16,,,,,,,,,,,21.1875,0.601063829787234,5.8289456176102075
270,"Dell Latitude 5450 5000 14"" FHD Business Laptop Computer, Intel 12-Core Ultra 5 135U (Beat i7-1355U), 16GB DDR5 RAM, 512GB PCIe SSD, WiFi 6E, Backlit Keyboard, Thunderbolt 4, HDMI, Windows 11 Pro",879,5.0,0.00027850498523923574,out of stock,Dell,Latitude,14.0,Black,512,Intel Core i5,16,,,,,,,,,,,54.9375,1.716796875,6.779921907472252
271,"Laptop, 18.5 Inch Laptops with 20GB RAM 128GB EMMC+1024GB SSD Notebook, Celeron N5095 Quad-Core, 1 Year Office 365, 180° Rotation, 8000mAh, WiFi 6, Type-C, HDMI, USB3.2 * 3, BT5.2",99,4.7,0.001782431905531109,out of stock,MELIUNA,MELIUNA-S18,18.5,Gray,1024,Celeron,20,,,,,,,,,,,4.95,0.0966796875,4.605170185988092
272,"MSI Raider GE76 12UE Gaming Laptop 2023, 17.3"" FHD IPS 144Hz, Intel i7-12700H 14-Core, NVIDIA GeForce RTX 3060 6GB GDDR6, 32GB DDR5 1TB SSD, RGB Backlit Keyboard, Thunderbolt 4, Wi-Fi 6, Win11 Pro",1549,4.3,0.0008912159527655545,out of stock,MSI,MSI Raider GE76 12UE,17.3,Titanium Blue,1024,Core i7 Family,32,,,,,,,,,,,48.40625,1.5126953125,7.346010209913293
273,Laptop Computer Intel N97 Windows Laptop 15.6-inch IPS 16GB DDR4 512GB M.2 2280 SSD Traditional Laptops Numeric Keypad WiFi5 HDMI Type-C USB,549,4.4,0.0008912159527655545,out of stock,KAIGERR,AX15,15.6,Gray,512,Intel Mobile CPU,16,,,,,,,,,,,34.3125,1.072265625,6.309918278226516
274,"Lenovo ThinkPad E16 Gen 1 21JN0073US 16"" Notebook - WUXGA - 1920 x 1200 - Intel Core i7 13th Gen i7-1355U Deca-core (10 Core) 1.70 GHz - 16 GB Total RAM - 8 GB On-Board Memory - 512 GB SSD - Graphite",715,4.3,0.00041775747785885366,out of stock,Lenovo,ThinkPad E16 Gen 1,16.0,Graphite Black,512,Core i7,16,,,,,,,,,,,44.6875,1.396484375,6.573680166960646
275,"HP 2023 Latest Premium Laptop, 17.3"" HD+ Touchscreen, 13th Gen Intel Core i7-1355U, 32GB RAM, 1TB PCIe SSD, Webcam, FP Reader, Wi-Fi 6, Windows 11 Home",753,4.5,0.0010026179468612488,In Stock,HP,TPN-I139,17.3,Silver,1024,Core i7 Family,32,,,,,,,,,,,23.53125,0.7353515625,6.625392368007956
276,"acer Chromebook 315 15.6"" HD Laptop for Home & Students, Intel Pentium N6000, 4GB RAM 384GB Storage(128GB eMMC+256GB SD Card), Wi-Fi 6, Numeric Keypad, 2 x Display Port, Type-C, Chrome OS, w/Battery",229,5.0,0.0008912159527655545,out of stock,acer,Acer Chromebook 315,15.6,Silver,128,Pentium,4,,,,,,,,,,,57.25,1.7890625,5.438079308923196
277,"HP Laptops 16GB RAM for Students Business, 14 inch HD Screen, Intel Dual-Core N4120, 352GB Storage(64GB eMMC + 256GB MSD + 32GB USB C Flash Drive), Windows 11 Pro & Office Pro Lifetime License",349,4.4,0.021054976884086227,In Stock,HP,hp 14 laptop,14.0,Snowflake white,64,Celeron,16,,,,,,,,,,,21.8125,5.453125,5.857933154483459
278,"Acer Swift Go 16"" Touch WUXGA 2024 Laptop, Intel 16Cores Ultra 9-185H(Beats i9-12900HK), Unlock New AI Experience, Intel ARC Graphics, 1440p Webcam, Wi-Fi 7, win11, w/HDMI (32GB RAM | 1TB SSD)",489,3.9,0.00016710299114354145,out of stock,Acer,Acer Swift Go,16.0,Black,1024,Core i9,32,,,,,,,,,,,15.28125,0.4775390625,6.194405391104672
279,"Dell Latitude 5540 Laptop - 15.6"" FHD AG Touch Display - Intel Core i7-1370P 14-Core (13th Gen) - 512GB SSD - 32GB RAM - with Nvidia GeForce MX550 - Windows 11 pro",1650,5.0,0.0008912159527655545,out of stock,Dell,Latitude 5540,15.6,Blue,512,Core i7 Family,32,,,,,,,,,,,51.5625,3.22265625,7.409136443920128
280,"HP Chromebook Thin Laptop Student Business 2024, 14"" HD Display, Quad-Core Intel Celeron N4120 Processor, 4GB RAM, 64GB eMMC, HD Webcam, WiFi, Long Battery, Chrome OS +HubxcelAccessory Gray",184,4.2,0.0018659834011028797,In Stock,HP,"2024 Newest HP 14"" Chromebook",14.0,Gray,64,Celeron N,4,,,,,,,,,,,46.0,2.875,5.220355825078324
281,"ASUS TUF F15 Gaming Laptop, 15.6"" 144Hz FHD IPS-Type Display, Intel Core i5-10300H Processor, GeForce GTX 1650, 8GB DDR4 RAM, 512GB PCIe SSD, Wi-Fi 6, Windows 11 Home, FX506LH-AS51",1282,4.5,0.05174622625745001,out of stock,ASUS,ASUS TUF Gaming F15,15.6,Bonfire Black,512,Core i5,8,,,,,,,,,,,160.25,2.50390625,7.1569563646156364
282,"HP Envy x360 2-in-1 AI PC Touchscreen Laptop (16"" FHD+, Intel Ultra 5 125U, 16GB RAM, 1TB SSD, IST Active Stylus, 12-Core(> i7-1255U)), Creator, Photographer, Backlit KB, Win 11 Pro w/AI Copilot",739,4.0,0.001058318943909096,out of stock,HP,HP Envy x360,16.0,Silver,1024,Intel Core Ultra 5,16,,,,,,,,,,,46.1875,0.7216796875,6.606650186198215
283,"ASUS TUF Gaming A15 Laptop, 15.6” FHD 144Hz Gaming Laptop, AMD Ryzen 7-7435HS, NVIDIA GeForce RTX 3050, 144Hz, 4GB - 16GB DDR5, 1 TB PCIe SSD, BK, Windows 11 Home, TWE Mouse Pad & Mouse",725,3.4,0.0002506544867153122,out of stock,ASUS,ASUS TUF Gaming,15.6,Black,1024,AMD R Series,16,,,,,,,,,,,45.3125,0.7080078125,6.587550014824796
284,"Samsung Galaxy Book4 AI Business Laptop [windows 11 Pro], 15.6"" FHD, Intel 10-Core 7-150U, 16GB RAM, 1TB SSD, Lifetime Microsoft Office, Backlit KB, Fingerprint, RJ-45, 15Hrs Battery Life, Hub+Battery",799,5.0,0.0008912159527655545,out of stock,SAMSUNG,SAMSUNG Laptop,15.6,Silver,1024,Intel Core i7,16,,,,,,,,,,,49.9375,0.7802734375,6.684611727667927
285,"MSI Raider GE78HX 17” 240Hz QHD+ Gaming Laptop: Intel Core i9-14900HX, NVIDIA Geforce RTX 4080, 64GB DDR5, 2TB NVMe SSD, Thunderbolt 4, Cooler Boost 5, Win 11 Home: Black 14VHG-601US",147,4.2,0.0008633654542416309,out of stock,MSI,Raider GE78HX 14VHG-601US,17.0,Black,2048,Intel Core i9,64,,,,,,,,,,,2.296875,0.07177734375,4.997212273764115
286,"[Windows 11 Pro]HP 15 15.6"" FHD Business Laptop Computer, Quad Core Intel i5-1135G7 (Beats i7-1065G7), 16GB RAM, 512GB PCIe SSD, Numeric Keypad, Wi-Fi 6, Bluetooth 4.2, Type-C, Webcam, HDMI, w/Battery",459,3.5,0.0002506544867153122,out of stock,HP,HP,15.6,Silver,512,Core i5,16,,,,,,,,,,,28.6875,0.896484375,6.131226489483141
287,"Dell Inspiron 14 5420 14 inch Student Laptop - 2.2K Display, Intel Core i7-1255U, 16GB DDR4 RAM, 512GB SSD, NVIDIA GeForce MX570, HDMI, USB-C, Bluetooth, Wi-Fi 6, Windows 11 Pro - Silver",199,4.2,0.0030078538405837463,out of stock,Dell,Inspiron 14 5420,14.0,Platinum Silver,512,Core i7 Family,16,,,,,,,,,,,12.4375,0.388671875,5.298317366548036
288,"Lenovo Chromebook Flex 3 11"" Laptop, 11.6-Inch HD IPS Display, MediaTek MT8173C, 4GB RAM, 64GB Storage, Chrome OS, Blizzard White",449,4.4,0.1327633264635437,out of stock,Lenovo,Ideapad Flex 3 Chromebook,11.6,Blizzard White,64,Mediatek Mt8173C,4,,,,,,,,,,,112.25,7.015625,6.1092475827643655
